passer_name,team_name,n_passes,mean_tiv,total_tiv,mean_lbs,mean_sgm,mean_sdi,final_third_prob,box_entry_prob,shot_prob,goal_prob,circulatory,destabilising,line_breaking,space_expanding,dominant_pass_type,player_label
Jin-su Kim,South Korea,71,0.10388337338010313,7.375719509987322,0.704225352112676,1.123511853201154,26.936090147247125,0.056338028169014086,0.028169014084507043,0.028169014084507043,0.0,0.29577464788732394,0.4084507042253521,0.22535211267605634,0.07042253521126761,destabilising,Jin-su Kim (South Korea)
Remo Freuler,Switzerland,109,0.06758121224317444,7.366352134506014,-0.21100917431192662,1.8629234374546897,24.796007726855702,0.045871559633027525,0.009174311926605505,0.01834862385321101,0.0,0.26605504587155965,0.3944954128440367,0.14678899082568808,0.1926605504587156,destabilising,Remo Freuler (Switzerland)
Cheikhou Kouyaté,Senegal,15,0.48909204864580597,7.3363807296870895,1.3333333333333333,1.8847036666301134,41.53745255757576,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0,0.3333333333333333,0.4666666666666667,0.2,line_breaking,Cheikhou Kouyaté (Senegal)
Joachim Andersen,Denmark,192,0.038163569437923955,7.327405332081399,1.2760416666666667,1.726421355319464,19.155822372395825,0.08854166666666667,0.026041666666666668,0.015625,0.0,0.4427083333333333,0.21354166666666666,0.19791666666666666,0.14583333333333334,circulatory,Joachim Andersen (Denmark)
Fabinho,Brazil,41,0.1784401999270366,7.3160481970085005,0.3170731707317073,2.1773183700476424,23.512342752771605,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.0,0.12195121951219512,0.34146341463414637,0.1951219512195122,0.34146341463414637,destabilising,Fabinho (Brazil)
Ali Al-Bulayhi,Saudi Arabia,58,0.12397075069755559,7.190303540458224,1.7241379310344827,1.2465138311593578,22.52330730564265,0.1724137931034483,0.017241379310344827,0.017241379310344827,0.0,0.3448275862068966,0.27586206896551724,0.29310344827586204,0.08620689655172414,circulatory,Ali Al-Bulayhi (Saudi Arabia)
Joakim Maehle,Denmark,83,0.0865894148059295,7.186921428892148,1.5180722891566265,1.080628440491813,27.14821100383349,0.1566265060240964,0.024096385542168676,0.07228915662650602,0.0,0.25301204819277107,0.3253012048192771,0.3614457831325301,0.060240963855421686,line_breaking,Joakim Maehle (Denmark)
Grzegorz Krychowiak,Poland,72,0.09923128747594706,7.144652698268189,-0.1527777777777778,1.5694620417531289,26.494156516414144,0.06944444444444445,0.013888888888888888,0.027777777777777776,0.0,0.16666666666666666,0.4583333333333333,0.16666666666666666,0.20833333333333334,destabilising,Grzegorz Krychowiak (Poland)
Jackson Porozo,Ecuador,41,0.17314258398707608,7.098845943470119,2.0,1.4226553369163635,19.590207522172943,0.04878048780487805,0.0,0.0,0.0,0.34146341463414637,0.3170731707317073,0.1951219512195122,0.14634146341463414,circulatory,Jackson Porozo (Ecuador)
Abdelkarim Hassan,Qatar,104,0.06811461758451012,7.0839202287890535,2.480769230769231,1.5539654415698634,13.13805080026224,0.057692307692307696,0.009615384615384616,0.038461538461538464,0.009615384615384616,0.41346153846153844,0.15384615384615385,0.33653846153846156,0.09615384615384616,circulatory,Abdelkarim Hassan (Qatar)
Miki Yamane,Japan,16,0.4418588346615227,7.069741354584363,2.25,0.9316529883537523,33.531943559659055,0.125,0.0,0.0,0.0,0.0,0.5625,0.4375,0.0,destabilising,Miki Yamane (Japan)
Saša Lukić,Serbia,109,0.06482162577148767,7.065557209092156,0.3119266055045872,1.551198924890464,24.23727179691408,0.05504587155963303,0.01834862385321101,0.01834862385321101,0.0,0.30275229357798167,0.3394495412844037,0.1651376146788991,0.1926605504587156,destabilising,Saša Lukić (Serbia)
Abdulelah Al-Amri,Saudi Arabia,60,0.11637201980159242,6.982321188095545,2.45,1.0858823144805718,18.23020133333329,0.2,0.0,0.016666666666666666,0.0,0.36666666666666664,0.18333333333333332,0.4,0.05,line_breaking,Abdulelah Al-Amri (Saudi Arabia)
Salis Abdul Samed,Ghana,73,0.09391434810173248,6.855747411426471,-0.726027397260274,2.1866795104218335,21.255913133250328,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.2191780821917808,0.3972602739726027,0.0958904109589041,0.2876712328767123,destabilising,Salis Abdul Samed (Ghana)
Milad Mohammadi,Iran,31,0.2191195910848795,6.792707323631264,1.1935483870967742,1.3058914843836515,26.255288634897372,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.22580645161290322,0.3225806451612903,0.3548387096774194,0.0967741935483871,line_breaking,Milad Mohammadi (Iran)
Kamal Miller,Canada,154,0.04406029735427369,6.785285792558149,1.7532467532467533,1.218807047669421,16.867637987012973,0.07792207792207792,0.045454545454545456,0.0,0.0,0.474025974025974,0.18181818181818182,0.2597402597402597,0.08441558441558442,circulatory,Kamal Miller (Canada)
Edson Alvarez,Mexico,63,0.10768524547931371,6.784170465196764,0.30158730158730157,1.2397799022124263,29.733449261904756,0.031746031746031744,0.0,0.015873015873015872,0.0,0.25396825396825395,0.4603174603174603,0.20634920634920634,0.07936507936507936,destabilising,Edson Alvarez (Mexico)
Ahmad Nourollahi,Iran,21,0.3216624182779163,6.754910783836242,-0.47619047619047616,1.8660425270365446,40.57021314502158,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,destabilising,Ahmad Nourollahi (Iran)
Alex Telles,Brazil,27,0.24746613990159774,6.681585777343139,2.7777777777777777,0.8684243624737521,31.840925653198642,0.1111111111111111,0.0,0.1111111111111111,0.0,0.18518518518518517,0.25925925925925924,0.5185185185185185,0.037037037037037035,line_breaking,Alex Telles (Brazil)
Papu Gómez,Argentina,48,0.1352790813154233,6.493395903140319,-1.25,1.2461808484739538,46.45624931723486,0.08333333333333333,0.0,0.08333333333333333,0.0625,0.020833333333333332,0.6458333333333334,0.20833333333333334,0.125,destabilising,Papu Gómez (Argentina)
Christopher Wooh,Cameroon,26,0.24301329129308621,6.318345573620242,1.5769230769230769,1.8343759929613783,20.968207159090905,0.0,0.0,0.0,0.0,0.19230769230769232,0.23076923076923078,0.38461538461538464,0.19230769230769232,line_breaking,Christopher Wooh (Cameroon)
Ali Gholizadeh,Iran,35,0.18023707620688667,6.308297667241034,-0.8857142857142857,3.0365631480032858,29.64155878701298,0.08571428571428572,0.0,0.17142857142857143,0.08571428571428572,0.11428571428571428,0.3142857142857143,0.22857142857142856,0.34285714285714286,space_expanding,Ali Gholizadeh (Iran)
Yunus Musah,United States,129,0.04846020775336939,6.251366800184652,-0.7751937984496124,1.689101814556716,30.206232221987335,0.05426356589147287,0.046511627906976744,0.06976744186046512,0.007751937984496124,0.23255813953488372,0.4883720930232558,0.11627906976744186,0.16279069767441862,destabilising,Yunus Musah (United States)
Alexander Djiku,Ghana,11,0.5643433971185563,6.20777736830412,2.272727272727273,1.7188224154241647,40.00125038016534,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.2727272727272727,line_breaking,Alexander Djiku (Ghana)
Aissa Laidouni,Tunisia,68,0.09116807555082466,6.199429137456077,-0.35294117647058826,1.8656076604123664,21.856333014037396,0.029411764705882353,0.04411764705882353,0.058823529411764705,0.014705882352941176,0.19117647058823528,0.35294117647058826,0.17647058823529413,0.27941176470588236,destabilising,Aissa Laidouni (Tunisia)
Fred,Brazil,57,0.10525060199325684,5.9992843136156395,-0.03508771929824561,1.420350934221548,31.732109662679413,0.07017543859649122,0.03508771929824561,0.10526315789473684,0.0,0.24561403508771928,0.45614035087719296,0.19298245614035087,0.10526315789473684,destabilising,Fred (Brazil)
Leander Dendoncker,Belgium,100,0.059990026402518506,5.999002640251851,-1.03,2.192043741614379,28.389072805909095,0.03,0.1,0.03,0.0,0.19,0.39,0.13,0.29,destabilising,Leander Dendoncker (Belgium)
Joshua Kimmich,Germany,196,0.030481415818329513,5.974357500392585,0.10204081632653061,1.8388765260140396,24.370085422773663,0.07653061224489796,0.03571428571428571,0.05612244897959184,0.015306122448979591,0.29591836734693877,0.30612244897959184,0.22959183673469388,0.1683673469387755,destabilising,Joshua Kimmich (Germany)
Chris Mepham,Wales,127,0.046911463124008165,5.957755816749037,1.236220472440945,1.4933265455610378,21.217179845740873,0.05511811023622047,0.015748031496062992,0.031496062992125984,0.0,0.4330708661417323,0.1889763779527559,0.2125984251968504,0.16535433070866143,circulatory,Chris Mepham (Wales)
Gonzalo Montiel,Argentina,32,0.18492907540413187,5.91773041293222,0.9375,1.2829846491771035,33.87603410085226,0.03125,0.03125,0.03125,0.0,0.1875,0.46875,0.28125,0.0625,destabilising,Gonzalo Montiel (Argentina)
Thilo Kehrer,Germany,12,0.4869088348017248,5.842906017620698,1.25,2.3483952473689667,37.61345740530287,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.4166666666666667,0.25,0.16666666666666666,destabilising,Thilo Kehrer (Germany)
Samuel Oum Gouet,Cameroon,48,0.11264279125361167,5.40685398017336,0.3541666666666667,2.3881142335465237,20.58461101420459,0.1875,0.10416666666666667,0.0,0.0,0.22916666666666666,0.2708333333333333,0.22916666666666666,0.2708333333333333,destabilising,Samuel Oum Gouet (Cameroon)
Mohammed Kudus,Ghana,33,0.16123124193570715,5.320630983878336,-0.030303030303030304,1.4992359315585473,26.505599863636363,0.0,0.0,0.030303030303030304,0.0,0.0,0.48484848484848486,0.36363636363636365,0.15151515151515152,destabilising,Mohammed Kudus (Ghana)
Jordan Veretout,France,25,0.21005923753168093,5.251480938292024,-0.48,1.227453384959722,38.610744563636345,0.0,0.04,0.0,0.0,0.0,0.76,0.2,0.04,destabilising,Jordan Veretout (France)
Nico Schlotterbeck,Germany,98,0.052645861798705604,5.159294456273149,1.1224489795918366,1.4614939208814586,21.05453568320965,0.15306122448979592,0.02040816326530612,0.030612244897959183,0.0,0.3673469387755102,0.24489795918367346,0.25510204081632654,0.1326530612244898,circulatory,Nico Schlotterbeck (Germany)
Carlos Gruezo,Ecuador,15,0.3311197266865608,4.966795900298412,0.7333333333333333,1.5520296330148766,33.2738475212121,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.4,0.26666666666666666,0.2,destabilising,Carlos Gruezo (Ecuador)
Nestor Araujo,Mexico,38,0.129956714001495,4.9383551320568095,1.5,2.23114356973804,18.231236486842068,0.0,0.0,0.0,0.0,0.47368421052631576,0.18421052631578946,0.21052631578947367,0.13157894736842105,circulatory,Nestor Araujo (Mexico)
Sofyan Amrabat,Morocco,235,0.020878331700910985,4.906407949714081,0.28936170212765955,2.1162728095607277,18.904692491102523,0.1148936170212766,0.02127659574468085,0.029787234042553193,0.0,0.2765957446808511,0.2851063829787234,0.1829787234042553,0.2553191489361702,destabilising,Sofyan Amrabat (Morocco)
Pierre Kunde,Cameroon,18,0.26996741875201735,4.859413537536312,-0.7222222222222222,1.9652090961138664,30.602438717171726,0.0,0.0,0.05555555555555555,0.0,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,destabilising,Pierre Kunde (Cameroon)
Gideon Mensah,Ghana,13,0.37199882960896286,4.835984784916517,1.5384615384615385,0.8003033079230497,47.14176499650349,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.46153846153846156,0.5384615384615384,0.0,line_breaking,Gideon Mensah (Ghana)
Nicolas Jackson,Senegal,8,0.6035313763450726,4.828251010760581,5.5,4.763286862663974,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,space_expanding,Nicolas Jackson (Senegal)
Enzo Ebosse,Cameroon,28,0.16683466367055838,4.671370582775634,1.6785714285714286,1.0783262529893463,29.251945219155868,0.03571428571428571,0.0,0.0,0.0,0.25,0.2857142857142857,0.35714285714285715,0.10714285714285714,line_breaking,Enzo Ebosse (Cameroon)
Juan Pablo Vargas,Costa Rica,14,0.3324808692639753,4.654732169695654,1.6428571428571428,2.242154909744784,25.77275701948052,0.0,0.0,0.07142857142857142,0.0,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.14285714285714285,destabilising,Juan Pablo Vargas (Costa Rica)
Angelo Preciado,Ecuador,53,0.08657731439886626,4.588597663139912,0.6226415094339622,1.5354704794630898,34.79533804030877,0.03773584905660377,0.018867924528301886,0.0,0.0,0.32075471698113206,0.33962264150943394,0.22641509433962265,0.11320754716981132,destabilising,Angelo Preciado (Ecuador)
Matty Cash,Poland,89,0.0505762802912153,4.501288945918162,2.1797752808988764,0.9814575614742114,18.534934888151174,0.0449438202247191,0.011235955056179775,0.0449438202247191,0.0,0.4044943820224719,0.19101123595505617,0.34831460674157305,0.056179775280898875,circulatory,Matty Cash (Poland)
Bremer,Brazil,75,0.0571848025165996,4.28886018874497,1.16,1.5122116045031702,22.777523435151487,0.10666666666666667,0.02666666666666667,0.013333333333333334,0.0,0.44,0.25333333333333335,0.16,0.14666666666666667,circulatory,Bremer (Brazil)
Ellyes Skhiri,Tunisia,94,0.04496171455825115,4.226401168475608,0.425531914893617,2.1557132738406026,18.051510513539668,0.1595744680851064,0.0,0.0425531914893617,0.010638297872340425,0.3723404255319149,0.26595744680851063,0.14893617021276595,0.2127659574468085,circulatory,Ellyes Skhiri (Tunisia)
Chul Hong,South Korea,11,0.37768312547793936,4.154514380257333,4.2727272727272725,4.216113624850045,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.5454545454545454,space_expanding,Chul Hong (South Korea)
Eden Hazard,Belgium,32,0.12965324700394315,4.148903904126181,-1.09375,1.736760974526489,33.376418990056784,0.03125,0.03125,0.09375,0.0,0.125,0.4375,0.15625,0.28125,destabilising,Eden Hazard (Belgium)
Matias Vecino,Uruguay,52,0.0775011529748924,4.030059954694405,-1.0769230769230769,3.014600360911955,22.737193583041957,0.15384615384615385,0.019230769230769232,0.038461538461538464,0.0,0.17307692307692307,0.4807692307692308,0.1346153846153846,0.21153846153846154,destabilising,Matias Vecino (Uruguay)
Ritsu Doan,Japan,16,0.2503935864015891,4.0062973824254255,-1.1875,3.1315684748684847,35.4966470227273,0.0,0.125,0.0625,0.0,0.0625,0.3125,0.125,0.5,space_expanding,Ritsu Doan (Japan)
Pathe Ciss,Senegal,38,0.10309009644096279,3.917423664756586,0.47368421052631576,1.7124486516633275,21.419049401913878,0.07894736842105263,0.0,0.0,0.0,0.23684210526315788,0.3684210526315789,0.21052631578947367,0.18421052631578946,destabilising,Pathe Ciss (Senegal)
Djibril Sow,Switzerland,61,0.06391000184638006,3.8985101126291832,-2.081967213114754,1.7457619371754765,38.33076209165424,0.13114754098360656,0.03278688524590164,0.09836065573770492,0.03278688524590164,0.13114754098360656,0.5737704918032787,0.14754098360655737,0.14754098360655737,destabilising,Djibril Sow (Switzerland)
Joe Rodon,Wales,133,0.028118808653719702,3.7398015509447204,0.7518796992481203,2.025067247650862,18.93866080963773,0.09022556390977443,0.015037593984962405,0.022556390977443608,0.0,0.48872180451127817,0.24060150375939848,0.09774436090225563,0.17293233082706766,circulatory,Joe Rodon (Wales)
Mattéo Guendouzi,France,9,0.4076752602395122,3.66907734215561,0.0,2.169811924041601,40.35123909090907,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,destabilising,Mattéo Guendouzi (France)
Saud Abdulhamid,Saudi Arabia,59,0.06104439008204503,3.6016190148406566,1.1355932203389831,2.0768778477402217,11.421852993066254,0.23728813559322035,0.0,0.1016949152542373,0.01694915254237288,0.2711864406779661,0.2033898305084746,0.15254237288135594,0.3728813559322034,space_expanding,Saud Abdulhamid (Saudi Arabia)
Richie Laryea,Canada,24,0.1465739022683671,3.517773654440811,0.2916666666666667,2.0282943769782373,20.198895874999995,0.041666666666666664,0.0,0.125,0.0,0.20833333333333334,0.3333333333333333,0.16666666666666666,0.2916666666666667,destabilising,Richie Laryea (Canada)
Leon Goretzka,Germany,43,0.0801430215433925,3.446149926365878,-0.4418604651162791,1.7417737083660931,34.68283733826636,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.0,0.20930232558139536,0.20930232558139536,0.3023255813953488,0.27906976744186046,line_breaking,Leon Goretzka (Germany)
Alistair Johnston,Canada,105,0.03238401634839127,3.4003217165810833,0.7523809523809524,1.1998040554277387,25.589677929004324,0.05714285714285714,0.009523809523809525,0.05714285714285714,0.0,0.3904761904761905,0.3238095238095238,0.23809523809523808,0.047619047619047616,circulatory,Alistair Johnston (Canada)
Pedro Miguel,Qatar,48,0.07064342808230067,3.3908845479504324,1.375,1.1566858043311663,18.10243660416666,0.0625,0.0,0.041666666666666664,0.0,0.3333333333333333,0.2708333333333333,0.2916666666666667,0.10416666666666667,circulatory,Pedro Miguel (Qatar)
William Carvalho,Portugal,114,0.028747245396712202,3.277185975225191,0.45614035087719296,1.7731285285832983,17.81237469896332,0.22807017543859648,0.05263157894736842,0.043859649122807015,0.017543859649122806,0.37719298245614036,0.2631578947368421,0.16666666666666666,0.19298245614035087,circulatory,William Carvalho (Portugal)
Carlos Martinez,Costa Rica,5,0.6357509478111794,3.178754739055897,2.0,1.2072197309234203,70.41611736363612,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.2,destabilising,Carlos Martinez (Costa Rica)
Lucas Hernández,France,6,0.5166324438887255,3.099794663332353,3.1666666666666665,0.7003429991497182,37.113994833333244,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,line_breaking,Lucas Hernández (France)
Azzedine Ounahi,Morocco,183,0.016758790873761108,3.066858729898283,-0.07103825136612021,1.9315723431938008,21.006422879781425,0.16393442622950818,0.02185792349726776,0.07103825136612021,0.0,0.2568306010928962,0.33879781420765026,0.19672131147540983,0.20765027322404372,destabilising,Azzedine Ounahi (Morocco)
Keysher Fuller,Costa Rica,26,0.10938789306572068,2.8440852197087376,1.2307692307692308,0.9012237422643232,22.828496564685306,0.0,0.038461538461538464,0.0,0.0,0.15384615384615385,0.4230769230769231,0.38461538461538464,0.038461538461538464,destabilising,Keysher Fuller (Costa Rica)
Assim Madibo,Qatar,46,0.059774434349133536,2.7496239800601425,0.3695652173913043,1.9324292066950501,19.32141283399209,0.06521739130434782,0.0,0.021739130434782608,0.0,0.3695652173913043,0.2608695652173913,0.1956521739130435,0.17391304347826086,circulatory,Assim Madibo (Qatar)
Victor Nelsson,Denmark,63,0.04326837069230952,2.7259073536155,0.1746031746031746,2.1925308670258765,20.27829115079364,0.14285714285714285,0.0,0.0,0.0,0.20634920634920634,0.30158730158730157,0.1746031746031746,0.31746031746031744,space_expanding,Victor Nelsson (Denmark)
Roozbeh Cheshmi,Iran,7,0.37919026918204934,2.6543318842743453,1.5714285714285714,2.029548002944759,26.27192206493504,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,circulatory,Roozbeh Cheshmi (Iran)
Pape Abou Cissé,Senegal,28,0.09319107743889503,2.609350168289061,2.142857142857143,1.6672923794633376,18.505568573051956,0.07142857142857142,0.0,0.03571428571428571,0.0,0.42857142857142855,0.17857142857142858,0.25,0.14285714285714285,circulatory,Pape Abou Cissé (Senegal)
Breel Embolo,Switzerland,17,0.1522923967051689,2.588970743987871,-2.7058823529411766,2.0937386914389093,54.56358835026737,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.5882352941176471,0.0,0.35294117647058826,destabilising,Breel Embolo (Switzerland)
Stefan Mitrović,Serbia,14,0.17703054175268623,2.478427584537607,1.9285714285714286,4.76997312080175,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,space_expanding,Stefan Mitrović (Serbia)
Ali Al-Hassan,Saudi Arabia,4,0.595584938257882,2.382339753031528,1.25,1.7156249102949601,41.184553761363674,0.0,0.0,0.5,0.0,0.0,0.75,0.25,0.0,destabilising,Ali Al-Hassan (Saudi Arabia)
Sebastian Szymanski,Poland,21,0.11280572850614894,2.368920298629128,-0.8095238095238095,0.9749558046444688,37.62267217965359,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.0,0.0,0.7619047619047619,0.19047619047619047,0.047619047619047616,destabilising,Sebastian Szymanski (Poland)
Mohamed Ali Ben Romdhane,Tunisia,10,0.2329481983844861,2.329481983844861,0.5,1.176498570525111,39.90229346363644,0.0,0.1,0.1,0.0,0.0,0.5,0.3,0.2,destabilising,Mohamed Ali Ben Romdhane (Tunisia)
Majid Hosseini,Iran,75,0.029348099036285446,2.2011074277214084,1.24,1.677786435759882,14.852359238181801,0.02666666666666667,0.013333333333333334,0.02666666666666667,0.0,0.5066666666666667,0.22666666666666666,0.16,0.10666666666666667,circulatory,Majid Hosseini (Iran)
Mark-Anthony Kaye,Canada,33,0.06570356126958937,2.1682175218964495,-3.0,2.3593269862412782,37.10396814738292,0.09090909090909091,0.030303030303030304,0.0,0.0,0.030303030303030304,0.5757575757575758,0.030303030303030304,0.36363636363636365,destabilising,Mark-Anthony Kaye (Canada)
Alireza Jahanbakhsh,Iran,11,0.18285679677829203,2.0114247645612124,0.2727272727272727,3.355170892931015,24.344874793388453,0.0,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.5454545454545454,space_expanding,Alireza Jahanbakhsh (Iran)
Bukayo Saka,England,48,0.04150245997614954,1.992118078855178,-2.4166666666666665,1.5569546213639234,43.309224195075764,0.041666666666666664,0.0,0.10416666666666667,0.0,0.0625,0.6666666666666666,0.10416666666666667,0.16666666666666666,destabilising,Bukayo Saka (England)
Karl Toko Ekambi,Cameroon,33,0.058888029298106,1.943304966837498,-1.5757575757575757,1.7150932386686482,39.732585013774155,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.0,0.15151515151515152,0.6666666666666666,0.09090909090909091,0.09090909090909091,destabilising,Karl Toko Ekambi (Cameroon)
Filip Mladenovic,Serbia,10,0.19298979164137714,1.9298979164137715,-0.1,1.1351841954552595,33.83382506363634,0.1,0.0,0.0,0.0,0.1,0.6,0.3,0.0,destabilising,Filip Mladenovic (Serbia)
Joao Felix,Portugal,67,0.028735653336785717,1.9252887735646431,-1.3432835820895523,1.6161756046582252,28.197557888738135,0.05970149253731343,0.029850746268656716,0.08955223880597014,0.014925373134328358,0.11940298507462686,0.6417910447761194,0.13432835820895522,0.1044776119402985,destabilising,Joao Felix (Portugal)
Bassam Al-Rawi,Qatar,41,0.04672984020171051,1.915923448270131,1.9024390243902438,1.5309672344803142,17.278826679600883,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.0,0.5365853658536586,0.1951219512195122,0.1951219512195122,0.07317073170731707,circulatory,Bassam Al-Rawi (Qatar)
Nicola Zalewski,Poland,12,0.15917023985462844,1.9100428782555412,-0.5833333333333334,2.110296820771151,30.61190315909096,0.08333333333333333,0.0,0.0,0.0,0.25,0.4166666666666667,0.08333333333333333,0.25,destabilising,Nicola Zalewski (Poland)
Daniel Amartey,Ghana,110,0.017245650284659485,1.8970215313125431,1.4363636363636363,1.1881407992449418,15.64444772024794,0.01818181818181818,0.00909090909090909,0.045454545454545456,0.0,0.4727272727272727,0.23636363636363636,0.2545454545454545,0.03636363636363636,circulatory,Daniel Amartey (Ghana)
Guillermo Varela,Uruguay,43,0.04288470568729989,1.8440423445538954,1.930232558139535,1.2785789818652722,16.05657528541225,0.06976744186046512,0.0,0.0,0.0,0.4418604651162791,0.11627906976744186,0.3488372093023256,0.09302325581395349,circulatory,Guillermo Varela (Uruguay)
Martín Cáceres,Uruguay,53,0.03318030150329376,1.7585559796745693,1.0377358490566038,1.3925147954355388,18.95688007118354,0.0,0.03773584905660377,0.0,0.0,0.33962264150943394,0.32075471698113206,0.22641509433962265,0.11320754716981132,circulatory,Martín Cáceres (Uruguay)
Andre Ayew,Ghana,19,0.09252303971748882,1.7579377546322876,-3.0,2.0723228471041963,49.9940560789474,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.15789473684210525,0.21052631578947367,destabilising,Andre Ayew (Ghana)
Jamal Musiala,Germany,71,0.022854822205331235,1.6226923765785177,-1.704225352112676,1.9513373263283407,35.02706578297056,0.04225352112676056,0.028169014084507043,0.28169014084507044,0.014084507042253521,0.2112676056338028,0.4788732394366197,0.16901408450704225,0.14084507042253522,destabilising,Jamal Musiala (Germany)
Nathaniel Atkinson,Australia,11,0.1407192932043617,1.5479122252479784,-0.2727272727272727,1.3722356080818823,26.98936954958656,0.0,0.0,0.0,0.0,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.09090909090909091,destabilising,Nathaniel Atkinson (Australia)
Jesús Ferreira,United States,14,0.11036332655053908,1.5450865717075473,-2.4285714285714284,1.9109619537823137,41.61737691558441,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.6428571428571429,0.14285714285714285,0.21428571428571427,destabilising,Jesús Ferreira (United States)
Fran Karacic,Australia,18,0.08115457493895038,1.460782348901107,2.2222222222222223,1.316655960358777,14.77345359848485,0.0,0.0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.2222222222222222,0.05555555555555555,circulatory,Fran Karacic (Australia)
Lukas Klostermann,Germany,29,0.04883929613117104,1.41633958780396,2.8275862068965516,2.078718674239275,5.57667893260189,0.10344827586206896,0.0,0.06896551724137931,0.034482758620689655,0.5862068965517241,0.06896551724137931,0.2413793103448276,0.10344827586206896,circulatory,Lukas Klostermann (Germany)
Milos Degenek,Australia,39,0.03345155782938203,1.304610755345899,0.2564102564102564,1.847722642122507,27.9385961993007,0.05128205128205128,0.07692307692307693,0.0,0.0,0.3076923076923077,0.28205128205128205,0.15384615384615385,0.2564102564102564,circulatory,Milos Degenek (Australia)
Rubén Vargas,Switzerland,51,0.024733243288195945,1.2613954076979932,-1.9215686274509804,1.2580892787591034,38.338926016042805,0.09803921568627451,0.0196078431372549,0.0392156862745098,0.0,0.0392156862745098,0.7058823529411765,0.11764705882352941,0.13725490196078433,destabilising,Rubén Vargas (Switzerland)
Mohamed Drager,Tunisia,14,0.0896678995449057,1.2553505936286797,-0.42857142857142855,0.89120187517009,36.09047119480519,0.0,0.07142857142857142,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.07142857142857142,destabilising,Mohamed Drager (Tunisia)
Romario Ibarra,Ecuador,8,0.15287691150957022,1.2230152920765618,-3.625,3.176142363201917,45.70504159090912,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.125,destabilising,Romario Ibarra (Ecuador)
Aaron Ramsey,Wales,59,0.020366840258373722,1.2016435752440495,-1.305084745762712,2.1070357428159756,32.820101592449916,0.05084745762711865,0.23728813559322035,0.03389830508474576,0.0,0.3050847457627119,0.4406779661016949,0.06779661016949153,0.1864406779661017,destabilising,Aaron Ramsey (Wales)
Nemanja Gudelj,Serbia,38,0.030933605121310423,1.175476994609796,0.07894736842105263,1.5084316160751154,22.28285118540666,0.05263157894736842,0.05263157894736842,0.0,0.0,0.39473684210526316,0.34210526315789475,0.18421052631578946,0.07894736842105263,circulatory,Nemanja Gudelj (Serbia)
Mitchell Duke,Australia,19,0.061708008665630705,1.1724521646469834,-2.0526315789473686,1.9055315594397775,34.8182314090909,0.0,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.3684210526315789,destabilising,Mitchell Duke (Australia)
Ayase Ueda,Japan,7,0.16397415780484956,1.147819104633947,-3.5714285714285716,2.3392302461660637,65.97197393506484,0.0,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,destabilising,Ayase Ueda (Japan)
Josh Sargent,United States,15,0.07651484849494912,1.1477227274242368,-1.4,1.3491581201712826,33.986440603030346,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.8,0.06666666666666667,0.06666666666666667,destabilising,Josh Sargent (United States)
