passer_name,receiver_name,team_name,duo_passes,duo_mean_tiv,duo_total_tiv,mean_lbs,mean_sgm,mean_sdi,final_third_prob,box_entry_prob,shot_prob,goal_prob,passer_n_passes,passer_mean_tiv,passer_total_tiv,delta_tiv,duo_label,is_stable_duo
Nico Schlotterbeck,Niclas Fullkrug,Germany,1,-0.0274146946005325,-0.0274146946005325,7.0,0.1510914275686967,0.0,0.0,0.0,0.0,0.0,98,0.052645861798705604,5.159294456273149,-0.0800605563992381,Nico Schlotterbeck → Niclas Fullkrug,False
Daniel-Kofi Kyereh,Abdul Rahman Baba,Ghana,6,-0.6104519076490894,-3.6627114458945362,-3.5,2.6488691178513672,0.0,0.8333333333333334,0.0,0.3333333333333333,0.0,17,-0.5302939085164319,-9.014996444779342,-0.08015799913265753,Daniel-Kofi Kyereh → Abdul Rahman Baba,False
DeAndre Yedlin,Matt Turner,United States,1,-0.625427880450538,-0.625427880450538,-1.0,1.0227882558421435,0.0,0.0,0.0,0.0,0.0,15,-0.5452509079543975,-8.178763619315962,-0.08017697249614053,DeAndre Yedlin → Matt Turner,False
William Carvalho,Raphaël Guerreiro,Portugal,5,-0.05148660858163091,-0.25743304290815455,1.4,1.8881509013493882,3.745720109090955,0.8,0.0,0.0,0.0,114,0.028747245396712202,3.277185975225191,-0.08023385397834312,William Carvalho → Raphaël Guerreiro,False
Amadou Onana,Thorgan Hazard,Belgium,1,-0.2242037867948895,-0.2242037867948895,0.0,0.5730828578938226,5.250554999999879,0.0,0.0,0.0,0.0,44,-0.14375826965932026,-6.325363865010091,-0.08044551713556924,Amadou Onana → Thorgan Hazard,False
Pedro Miguel,Akram Afif,Qatar,4,-0.009976966356155387,-0.03990786542462155,2.0,0.5457499316106573,21.543013988636382,0.0,0.0,0.0,0.0,48,0.07064342808230067,3.3908845479504324,-0.08062039443845606,Pedro Miguel → Akram Afif,False
Gabriel Martinelli,Bruno Guimarães,Brazil,1,-0.4035094878638933,-0.4035094878638933,0.0,1.5396786771054618,0.0,0.0,0.0,0.0,0.0,26,-0.32276247507274614,-8.3918243518914,-0.08074701279114715,Gabriel Martinelli → Bruno Guimarães,False
Borna Barisic,Marcelo Brozovic,Croatia,6,-0.06312633040708578,-0.3787579824425147,2.3333333333333335,0.9068670901451089,16.92062356818182,0.0,0.0,0.0,0.0,34,0.017628905346091277,0.5993827817671035,-0.08075523575317706,Borna Barisic → Marcelo Brozovic,False
Alidu Seidu,Daniel Amartey,Ghana,22,-0.1865073419665152,-4.103161523263334,-0.5909090909090909,1.4455605136581693,15.08014677892566,0.0,0.0,0.0,0.0,41,-0.1053780097530182,-4.320498399873746,-0.081129332213497,Alidu Seidu → Daniel Amartey,True
Luka Modric,Lovro Majer,Croatia,5,-0.16102771751872128,-0.8051385875936063,0.4,1.2819378714926926,7.885635036363643,0.0,0.0,0.0,0.0,339,-0.07946678869393438,-26.939241367243753,-0.0815609288247869,Luka Modric → Lovro Majer,False
Adrien Rabiot,Eduardo Camavinga,France,4,-0.20273183815727724,-0.810927352629109,-0.25,3.4746343527058863,0.0,0.0,0.0,0.25,0.0,210,-0.12111330491694451,-25.433794032558346,-0.08161853324033273,Adrien Rabiot → Eduardo Camavinga,False
Everton Ribeiro,Dani Alves,Brazil,2,-0.1582913852194381,-0.3165827704388762,-1.0,4.209521535228862,0.0,0.0,0.0,0.5,0.0,15,-0.07666775291167773,-1.150016293675166,-0.08162363230776039,Everton Ribeiro → Dani Alves,False
Harry Souttar,Fran Karacic,Australia,5,0.1056820407877925,0.5284102039389625,1.6,1.0601040613928974,19.71762556363635,0.0,0.0,0.0,0.0,126,0.18734698439817907,23.605720034170563,-0.08166494361038656,Harry Souttar → Fran Karacic,False
Bruno Petkovic,Marko Livaja,Croatia,1,-0.521472601201827,-0.521472601201827,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32,-0.4398063083447134,-14.073801867030829,-0.08166629285711363,Bruno Petkovic → Marko Livaja,False
Jose Gimenez,Mathí­as Olivera,Uruguay,6,-0.08336643434556405,-0.5001986060733843,-0.3333333333333333,0.7747657524118347,19.501500499999874,0.0,0.0,0.0,0.0,126,-0.0016630651282240252,-0.20954620615622718,-0.08170336921734003,Jose Gimenez → Mathí­as Olivera,False
Virgil van Dijk,Jurrien Timber,Netherlands,56,-0.0383041581122223,-2.1450328542844486,0.6964285714285714,1.2502974334797272,23.418539553571467,0.03571428571428571,0.07142857142857142,0.0,0.0,271,0.04391692204647895,11.901485874595796,-0.08222108015870125,Virgil van Dijk → Jurrien Timber,True
Jackson Porozo,Félix Torres,Ecuador,8,0.09087952065904582,0.7270361652723666,-0.25,2.1995737806555304,15.282490937500006,0.0,0.0,0.0,0.0,41,0.17314258398707608,7.098845943470119,-0.08226306332803025,Jackson Porozo → Félix Torres,False
Wajdi Kechrida,Issam Jebali,Tunisia,1,-0.1339149087254613,-0.1339149087254613,4.0,0.8050554600452579,0.0,0.0,0.0,0.0,0.0,24,-0.05156583385427035,-1.2375800125024883,-0.08234907487119095,Wajdi Kechrida → Issam Jebali,False
Homam Ahmed,Ali Asad,Qatar,1,-0.4109823366417691,-0.4109823366417691,0.0,1.5015338749023324,0.0,0.0,0.0,0.0,0.0,42,-0.3285353696159787,-13.798485523871104,-0.08244696702579041,Homam Ahmed → Ali Asad,False
Andre Ayew,Mohammed Salisu,Ghana,2,0.009917386393136593,0.019834772786273186,-7.0,5.372699727076011,37.62297777272726,0.0,0.0,0.0,0.0,19,0.09252303971748882,1.7579377546322876,-0.08260565332435223,Andre Ayew → Mohammed Salisu,False
Frenkie de Jong,Marten De Roon,Netherlands,19,-0.0418609365164307,-0.7953577938121833,-0.8947368421052632,1.2150891648131807,26.901905366028654,0.0,0.0,0.05263157894736842,0.0,254,0.041175026064191295,10.458456620304588,-0.08303596258062199,Frenkie de Jong → Marten De Roon,True
Harry Kane,Mason Mount,England,5,-0.2960257085456035,-1.4801285427280175,-1.0,1.2050371327098046,6.156950481818153,0.0,0.0,0.0,0.0,48,-0.21271047492609185,-10.210102796452409,-0.08331523361951165,Harry Kane → Mason Mount,False
Filip Djuricic,Nemanja Gudelj,Serbia,1,-0.5531556228778425,-0.5531556228778425,-1.0,1.341607002114948,0.0,0.0,0.0,0.0,0.0,4,-0.4698087262446621,-1.8792349049786483,-0.0833468966331804,Filip Djuricic → Nemanja Gudelj,False
Leandro Paredes,Nicolás Otamendi,Argentina,24,-0.13691547449399213,-3.2859713878558114,-0.8333333333333334,2.0380931114539256,10.956387272727277,0.041666666666666664,0.0,0.0,0.0,140,-0.05356737308857266,-7.499432232400172,-0.08334810140541948,Leandro Paredes → Nicolás Otamendi,True
Borna Sosa,Luka Modric,Croatia,1,-0.0081336053361275,-0.0081336053361275,-1.0,0.7722438062111394,19.25328486363597,1.0,0.0,0.0,0.0,156,0.07531865976155487,11.74971092280256,-0.08345226509768237,Borna Sosa → Luka Modric,False
Ahmad Nourollahi,Ehsan Hajsafi,Iran,1,0.238125262219055,0.238125262219055,-2.0,3.0332213665218513,15.22995222727231,0.0,0.0,0.0,0.0,21,0.3216624182779163,6.754910783836242,-0.0835371560588613,Ahmad Nourollahi → Ehsan Hajsafi,False
Krystian Bielik,Jan Bednarek,Poland,2,-0.3171239087633377,-0.6342478175266754,-2.0,3.7146952653091554,0.0,0.0,0.0,0.0,0.0,78,-0.23346557470764223,-18.210314827196093,-0.08365833405569545,Krystian Bielik → Jan Bednarek,False
Saleh Al-Shehri,Sami Al-Najei,Saudi Arabia,1,-0.2302012135006139,-0.2302012135006139,0.0,1.3343314478732424,1.5787173636363194,0.0,0.0,0.0,0.0,14,-0.14646820016823142,-2.05055480235524,-0.08373301333238248,Saleh Al-Shehri → Sami Al-Najei,False
Luka Modric,Josko Gvardiol,Croatia,28,-0.16322537369591633,-4.570310463485657,-1.6071428571428572,1.7674066004677436,31.186239542207826,0.03571428571428571,0.0,0.0,0.0,339,-0.07946678869393438,-26.939241367243753,-0.08375858500198195,Luka Modric → Josko Gvardiol,True
Karim Boudiaf,Mohammed Muntari,Qatar,2,-0.2052302503586706,-0.4104605007173412,4.0,0.5623149003596437,0.0,0.0,0.0,0.0,0.0,66,-0.12112303680455434,-7.994120429100587,-0.08410721355411625,Karim Boudiaf → Mohammed Muntari,False
Eric Dier,Luke Shaw,England,12,-0.5939054728441276,-7.126865674129531,0.0,0.7271304883799662,0.0,0.0,0.0,0.0,0.0,41,-0.5096543315630866,-20.89582759408655,-0.08425114128104105,Eric Dier → Luke Shaw,True
Ellyes Skhiri,Wajdi Kechrida,Tunisia,4,-0.03934086501399839,-0.15736346005599355,0.0,1.5236317294182617,29.394423590909046,0.0,0.0,0.0,0.0,94,0.04496171455825115,4.226401168475608,-0.08430257957224954,Ellyes Skhiri → Wajdi Kechrida,False
Francisco Calvo,Gerson Torres,Costa Rica,1,0.1392357264783655,0.1392357264783655,1.0,0.8060818042978393,13.168561545454462,0.0,0.0,0.0,0.0,69,0.22358397279905703,15.427294123134935,-0.08434824632069154,Francisco Calvo → Gerson Torres,False
Kenneth Taylor,Teun Koopmeiners,Netherlands,1,-0.3796434588290399,-0.3796434588290399,0.0,1.6654404827169982,0.0,0.0,0.0,0.0,0.0,11,-0.29525540339994777,-3.2478094373994257,-0.08438805542909211,Kenneth Taylor → Teun Koopmeiners,False
Nicolás Otamendi,Cristian Romero,Argentina,77,0.04071681091916862,3.135194440775984,0.8961038961038961,1.0592000930564833,21.828579531286874,0.0,0.0,0.0,0.0,432,0.1252007749974162,54.08673479888379,-0.08448396407824757,Nicolás Otamendi → Cristian Romero,True
Min Jae Kim,Woo-young Jung,South Korea,10,0.03919923812260897,0.3919923812260897,2.0,0.6079092772994124,27.455106440909088,0.0,0.1,0.0,0.0,136,0.12386090893601812,16.845083615298464,-0.08466167081340914,Min Jae Kim → Woo-young Jung,True
Cristiano Ronaldo,Joao Felix,Portugal,5,-0.14844764067824315,-0.7422382033912157,-3.4,2.148332345735415,29.618742418181974,0.0,0.0,0.4,0.0,41,-0.06349802701596208,-2.603419107654445,-0.08494961366228107,Cristiano Ronaldo → Joao Felix,False
Yannick Carrasco,Kevin De Bruyne,Belgium,2,-0.12200958927531481,-0.24401917855062963,-2.5,0.4856636014648298,37.21519336363633,0.5,0.0,0.0,0.0,31,-0.03704195821388491,-1.148300704630432,-0.0849676310614299,Yannick Carrasco → Kevin De Bruyne,False
Jackson Porozo,Jhegson Méndez,Ecuador,8,0.08816750056022282,0.7053400044817826,1.25,0.5731494141843421,22.801119892045428,0.0,0.0,0.0,0.0,41,0.17314258398707608,7.098845943470119,-0.08497508342685325,Jackson Porozo → Jhegson Méndez,False
Diogo Dalot,Bernardo Silva,Portugal,5,-0.08571372635900562,-0.42856863179502813,-0.6,1.1564804565306166,19.505577699999904,0.0,0.0,0.0,0.0,77,-0.0006539911190393133,-0.05035731616602712,-0.08505973523996631,Diogo Dalot → Bernardo Silva,False
Mathí­as Olivera,Matias Vecino,Uruguay,8,0.21802058268874883,1.7441646615099906,1.875,1.1146419904608624,18.23368188068186,0.125,0.0,0.25,0.0,51,0.30329239522066886,15.467912156254112,-0.08527181253192004,Mathí­as Olivera → Matias Vecino,False
Mikkel Damsgaard,Andreas Christensen,Denmark,3,-0.36314318640937954,-1.0894295592281387,-2.3333333333333335,0.5646363994114661,24.842829227272734,0.0,0.0,0.0,0.0,40,-0.2778532201658157,-11.114128806632628,-0.08528996624356383,Mikkel Damsgaard → Andreas Christensen,False
Danilo,Rodrygo,Brazil,6,-0.12773196932531686,-0.7663918159519012,3.6666666666666665,0.9684801108189228,0.0,0.0,0.0,0.0,0.0,154,-0.042306349127555216,-6.515177765643503,-0.08542562019776165,Danilo → Rodrygo,False
Harry Souttar,Nathaniel Atkinson,Australia,3,0.10180318411443941,0.30540955234331824,0.6666666666666666,1.3459154698207636,11.829747045454658,0.0,0.0,0.0,0.0,126,0.18734698439817907,23.605720034170563,-0.08554380028373966,Harry Souttar → Nathaniel Atkinson,False
Ismail Jakobs,Idrissa Gueye,Senegal,10,0.10104266746739762,1.0104266746739763,1.9,0.8953793523020023,30.013215172727325,0.1,0.0,0.0,0.0,58,0.18666825466298131,10.826758770452916,-0.08562558719558369,Ismail Jakobs → Idrissa Gueye,True
Grzegorz Krychowiak,Piotr Zielinski,Poland,12,0.013596530674205706,0.16315836809046846,0.5833333333333334,0.691377252339874,30.399360333333362,0.08333333333333333,0.0,0.0,0.0,72,0.09923128747594706,7.144652698268189,-0.08563475680174136,Grzegorz Krychowiak → Piotr Zielinski,True
Hector Herrera,Erick Gutierrez,Mexico,3,-0.2080661864987329,-0.6241985594961987,-0.3333333333333333,1.3519085117100218,11.622693575757578,0.0,0.0,0.0,0.0,49,-0.1224241431592862,-5.998783014805023,-0.08564204333944671,Hector Herrera → Erick Gutierrez,False
Luka Modric,Borna Sosa,Croatia,16,-0.16520420073726594,-2.643267211796255,-2.4375,2.3410096696060383,18.15742887215909,0.125,0.0,0.0,0.0,339,-0.07946678869393438,-26.939241367243753,-0.08573741204333156,Luka Modric → Borna Sosa,True
Jan Bednarek,Piotr Zielinski,Poland,1,-0.5269313537970457,-0.5269313537970457,2.0,0.2692010861129883,0.0,0.0,0.0,0.0,0.0,6,-0.4409496068592062,-2.645697641155237,-0.0859817469378395,Jan Bednarek → Piotr Zielinski,False
Mateo Kovacic,Josip Sutalo,Croatia,10,-0.055704482182098204,-0.557044821820982,-1.7,1.7974354951958644,22.914845727272695,0.0,0.0,0.0,0.0,311,0.03033303338563385,9.433573382932128,-0.08603751556773205,Mateo Kovacic → Josip Sutalo,True
Ousmane Dembele,Theo Hernandez,France,3,-0.07686351901425544,-0.2305905570427663,-2.6666666666666665,1.0282018287091665,42.57034510606073,0.0,0.0,0.6666666666666666,0.0,104,0.009376874700142758,0.9751949688148468,-0.08624039371439819,Ousmane Dembele → Theo Hernandez,False
Thiago Silva,Alex Sandro,Brazil,26,0.09263749986995486,2.4085749966188263,1.0384615384615385,1.3001238044533163,24.19307927797206,0.038461538461538464,0.0,0.0,0.0,267,0.17891580784729852,47.770520695228704,-0.08627830797734366,Thiago Silva → Alex Sandro,True
Ehsan Hajsafi,Mehdi Taremi,Iran,7,-0.17977721281184858,-1.25844048968294,-0.2857142857142857,0.5842040183378667,34.983154402597435,0.0,0.0,0.0,0.0,37,-0.09340438299250882,-3.455962170722826,-0.08637282981933976,Ehsan Hajsafi → Mehdi Taremi,False
Saša Lukić,Strahinja Pavlovic,Serbia,21,-0.021575559340592448,-0.4530867461524414,-0.8095238095238095,1.905948199345007,24.405068274891793,0.047619047619047616,0.0,0.0,0.0,109,0.06482162577148767,7.065557209092156,-0.08639718511208012,Saša Lukić → Strahinja Pavlovic,True
Virgil van Dijk,Daley Blind,Netherlands,12,-0.042658545151663806,-0.5119025418199656,1.5,0.9028014999404727,12.988971238636443,0.0,0.0,0.0,0.0,271,0.04391692204647895,11.901485874595796,-0.08657546719814276,Virgil van Dijk → Daley Blind,True
Steven Berghuis,Nathan Aké,Netherlands,8,-0.49207387250142476,-3.936590980011398,-4.0,1.5095666396930467,26.08559989772726,0.375,0.0,0.125,0.0,67,-0.405328659913314,-27.157020214192038,-0.08674521258811074,Steven Berghuis → Nathan Aké,False
Lovro Majer,Dejan Lovren,Croatia,3,-0.5346563803607121,-1.6039691410821362,-2.0,2.073818064312663,0.0,0.0,0.0,0.0,0.0,54,-0.44776882698930104,-24.179516657422255,-0.08688755337141102,Lovro Majer → Dejan Lovren,False
Gonzalo Plata,Angelo Preciado,Ecuador,5,-0.5452374929331755,-2.7261874646658772,-4.2,1.115288744872261,12.767245763636273,0.0,0.2,0.0,0.0,51,-0.4583344616513955,-23.37505754422117,-0.08690303128177995,Gonzalo Plata → Angelo Preciado,False
Vitinha,Rúben Neves,Portugal,8,-0.14614644349231992,-1.1691715479385594,-1.125,1.113906158731509,10.562039806818191,0.0,0.0,0.0,0.0,69,-0.0592334264602788,-4.087106425759237,-0.08691301703204113,Vitinha → Rúben Neves,False
Dayot Upamecano,Marcus Thuram,France,5,-0.04125228598154483,-0.20626142990772417,3.8,1.019373638339808,1.6897099272727452,0.2,0.0,0.0,0.0,283,0.04574332652571368,12.945361406776971,-0.08699561250725851,Dayot Upamecano → Marcus Thuram,False
Tajon Buchanan,Steven Vitoria,Canada,4,-0.41279283224392105,-1.6511713289756842,-5.0,1.350096627568186,31.958085329545415,0.0,0.0,0.0,0.0,39,-0.3257705959121114,-12.705053240572344,-0.08702223633180967,Tajon Buchanan → Steven Vitoria,False
Hirving Lozano,Jorge Sánchez,Mexico,4,-0.30451020637049686,-1.2180408254819874,-0.75,0.9516623130855192,14.4940560227273,0.0,0.0,0.0,0.0,28,-0.2173961346590075,-6.0870917704522105,-0.08711407171148935,Hirving Lozano → Jorge Sánchez,False
Yahia Attiat-Allah,Abde Ezzalzouli,Morocco,2,-0.16536311808497633,-0.33072623616995267,1.5,2.96804720191351,0.0,0.0,0.0,0.0,0.0,75,-0.07821190030435975,-5.8658925228269805,-0.08715121778061659,Yahia Attiat-Allah → Abde Ezzalzouli,False
Bernardo Silva,Rafael Leao,Portugal,7,-0.00923208807335493,-0.0646246165134845,-0.42857142857142855,5.244166442970624,0.0,0.0,0.0,0.14285714285714285,0.0,193,0.07809124971630094,15.071611195246081,-0.08732333778965587,Bernardo Silva → Rafael Leao,False
Ousmane Dembele,Aurélien Tchouaméni,France,15,-0.07796393312658982,-1.1694589968988474,-1.6,0.9960962767177801,29.825569396969797,0.0,0.0,0.06666666666666667,0.0,104,0.009376874700142758,0.9751949688148468,-0.08734080782673258,Ousmane Dembele → Aurélien Tchouaméni,True
Marcos Acuña,Rodrigo de Paul,Argentina,6,-0.09587599080397292,-0.5752559448238376,0.16666666666666666,1.5466047085378702,17.603080651515118,0.0,0.0,0.0,0.0,110,-0.008497206787974897,-0.9346927466772387,-0.08737878401599802,Marcos Acuña → Rodrigo de Paul,False
Collins Fai,Pierre Kunde,Cameroon,3,0.08117017976408362,0.2435105392922509,0.6666666666666666,1.2049627365937308,17.55040019696953,0.0,0.0,0.6666666666666666,0.0,64,0.16873413936899728,10.798984919615826,-0.08756395960491366,Collins Fai → Pierre Kunde,False
Steven Berghuis,Wout Weghorst,Netherlands,1,-0.4929425745318012,-0.4929425745318012,1.0,0.6973559154128076,0.0,0.0,0.0,0.0,0.0,67,-0.405328659913314,-27.157020214192038,-0.08761391461848717,Steven Berghuis → Wout Weghorst,False
Timothy Weah,Weston McKennie,United States,10,-0.13205904538935687,-1.3205904538935687,-2.4,0.9934513222087553,32.31927972272731,0.0,0.0,0.1,0.0,67,-0.0443936322434172,-2.9743733603089524,-0.08766541314593967,Timothy Weah → Weston McKennie,True
Exequiel Palacios,Lionel Messi,Argentina,8,-0.5780655800973825,-4.62452464077906,-1.75,1.6459230389528519,0.0,0.0,0.0,0.25,0.0,20,-0.4902307072237658,-9.804614144475316,-0.08783487287361669,Exequiel Palacios → Lionel Messi,False
Rodrigo Bentancur,Diego Godin,Uruguay,11,-0.38720672770759884,-4.259274004783587,-1.7272727272727273,1.1131322090996947,15.19612760743796,0.0,0.09090909090909091,0.0,0.0,117,-0.2990056338991614,-34.98365916620188,-0.08820109380843744,Rodrigo Bentancur → Diego Godin,True
Bruno Fernandes,Bernardo Silva,Portugal,21,-0.22718802054876436,-4.770948431524052,-0.9523809523809523,0.8741119896757352,20.32795393722946,0.0,0.09523809523809523,0.09523809523809523,0.0,133,-0.13890452325736416,-18.474301593229434,-0.0882834972914002,Bruno Fernandes → Bernardo Silva,True
Cristiano Ronaldo,Diogo Dalot,Portugal,3,-0.15189165251118028,-0.4556749575335408,-4.666666666666667,2.465439945884956,39.95872186363633,0.0,0.0,0.0,0.0,41,-0.06349802701596208,-2.603419107654445,-0.0883936254952182,Cristiano Ronaldo → Diogo Dalot,False
Marcelo Brozovic,Dejan Lovren,Croatia,42,-0.06354555988576915,-2.6689135152023047,-1.4285714285714286,2.334963448668394,30.407840626623358,0.07142857142857142,0.0,0.023809523809523808,0.0,405,0.0250727769089095,10.154474648108348,-0.08861833679467865,Marcelo Brozovic → Dejan Lovren,True
Christian Pulisic,Antonee Robinson,United States,16,-0.2937490115342795,-4.699984184548472,-4.25,1.9371748643219173,30.29788444886359,0.0,0.0,0.0625,0.0,63,-0.20491306085697178,-12.909522833989222,-0.08883595067730773,Christian Pulisic → Antonee Robinson,True
Daichi Kamada,Yuki Soma,Japan,2,-0.29703477710313,-0.59406955420626,-2.5,0.7825400189893161,13.294316250000005,0.0,0.0,0.0,0.0,60,-0.20812303409266544,-12.487382045559926,-0.08891174301046453,Daichi Kamada → Yuki Soma,False
Kyung-won Kwon,Moon-hwan Kim,South Korea,10,0.20313074040987913,2.0313074040987913,0.5,2.7121921900301142,27.179525527272695,0.2,0.0,0.0,0.0,38,0.2920971704242175,11.099692476120266,-0.08896643001433838,Kyung-won Kwon → Moon-hwan Kim,True
Sardar Azmoun,Ehsan Hajsafi,Iran,1,-0.3256623435678061,-0.3256623435678061,-6.0,1.8194663769035424,19.338295863636517,1.0,0.0,0.0,0.0,15,-0.23652410326860215,-3.547861549029032,-0.08913824029920395,Sardar Azmoun → Ehsan Hajsafi,False
José Cifuentes,Félix Torres,Ecuador,7,-0.6750589613962253,-4.725412729773577,-1.0,0.8293625988116934,0.0,0.0,0.0,0.0,0.0,23,-0.5857223760583207,-13.471614649341374,-0.08933658533790467,José Cifuentes → Félix Torres,False
John Stones,Kieran Trippier,England,33,0.1201689515314237,3.965575400536982,0.7878787878787878,1.9757045465716172,22.6925800482094,0.0,0.0,0.0,0.0,353,0.20972899453279986,74.03433507007836,-0.08956004300137616,John Stones → Kieran Trippier,True
Mattéo Guendouzi,Eduardo Camavinga,France,1,0.3180434930233099,0.3180434930233099,0.0,1.0600895012697922,36.92101536363652,0.0,0.0,0.0,0.0,9,0.4076752602395122,3.66907734215561,-0.08963176721620231,Mattéo Guendouzi → Eduardo Camavinga,False
Nestor Araujo,Hector Herrera,Mexico,4,0.0401334900459531,0.1605339601838124,1.75,1.9635996428373526,14.304726056818177,0.0,0.0,0.0,0.0,38,0.129956714001495,4.9383551320568095,-0.0898232239555419,Nestor Araujo → Hector Herrera,False
Abdulrahman Al-Oboud,Mohamed Kanno,Saudi Arabia,3,-0.5101165976009331,-1.5303497928027994,-0.6666666666666666,1.3739744279606747,0.0,0.0,0.0,0.3333333333333333,0.0,7,-0.42010843969402883,-2.940759077858202,-0.09000815790690425,Abdulrahman Al-Oboud → Mohamed Kanno,False
Kamal Miller,David Wotherspoon,Canada,3,-0.0460776680998341,-0.1382330042995023,5.0,0.7274054178260879,0.0,0.0,0.0,0.0,0.0,154,0.04406029735427369,6.785285792558149,-0.0901379654541078,Kamal Miller → David Wotherspoon,False
Lukas Klostermann,Mario Götze,Germany,2,-0.0413454120376008,-0.0826908240752016,5.0,0.7440394538672742,0.0,0.0,0.0,0.0,0.0,29,0.04883929613117104,1.41633958780396,-0.09018470816877183,Lukas Klostermann → Mario Götze,False
Youssouf Fofana,Raphael Varane,France,7,-0.19323288412413525,-1.3526301888689467,-4.285714285714286,1.762475691035533,39.413156188311646,0.14285714285714285,0.0,0.14285714285714285,0.0,75,-0.10297417014221984,-7.723062760666488,-0.09025871398191541,Youssouf Fofana → Raphael Varane,False
Heung-min Son,Young-gwon Kim,South Korea,2,-0.33993702919944335,-0.6798740583988867,-5.5,3.0562324612629728,8.705283477272793,0.0,0.0,0.0,0.0,64,-0.24965578327162452,-15.97797012938397,-0.09028124592781883,Heung-min Son → Young-gwon Kim,False
Nicolas Tagliafico,Rodrigo de Paul,Argentina,2,-0.13919657177552874,-0.2783931435510575,3.0,0.07377090096577915,11.554917545454511,0.0,0.0,0.0,0.0,81,-0.04876450048220262,-3.9499245390584123,-0.09043207129332612,Nicolas Tagliafico → Rodrigo de Paul,False
Thorgan Hazard,Amadou Onana,Belgium,2,-0.18754922076436614,-0.3750984415287323,-1.0,0.36106492282962827,15.694926204545343,0.0,0.0,0.0,0.0,23,-0.09697999684214434,-2.23053992736932,-0.0905692239222218,Thorgan Hazard → Amadou Onana,False
Vincent Aboubakar,Collins Fai,Cameroon,2,-0.6650908542808196,-1.3301817085616392,-4.5,3.1819066594857803,0.0,0.0,0.0,0.0,0.0,17,-0.5743817089019675,-9.764489051333447,-0.09070914537885211,Vincent Aboubakar → Collins Fai,False
Jurrien Timber,Frenkie de Jong,Netherlands,29,-0.009856700148277086,-0.2858443043000355,1.2413793103448276,1.166260965632752,38.970450164576796,0.034482758620689655,0.0,0.0,0.0,238,0.08091212771696066,19.257086396636637,-0.09076882786523774,Jurrien Timber → Frenkie de Jong,True
Mehdi Taremi,Morteza Pouraliganji,Iran,1,-0.3614297213869745,-0.3614297213869745,-6.0,1.2050334200645287,28.660252272727384,0.0,0.0,0.0,0.0,47,-0.2704224428274764,-12.709854812891392,-0.09100727855949808,Mehdi Taremi → Morteza Pouraliganji,False
Akram Afif,Assim Madibo,Qatar,5,-0.4697397760439384,-2.348698880219692,-2.8,0.9503047934227243,27.341423481818225,0.2,0.0,0.0,0.0,103,-0.37827172213248456,-38.96198737964591,-0.09146805391145385,Akram Afif → Assim Madibo,False
Koke,César Azpilicueta,Spain,8,-0.5328981396361883,-4.263185117089506,-2.0,2.045648578876216,0.0,0.0,0.0,0.0,0.0,58,-0.4410747404618382,-25.582334946786617,-0.09182339917435006,Koke → César Azpilicueta,False
Nathan Aké,Jurrien Timber,Netherlands,10,0.06933774957685404,0.6933774957685405,1.1,0.7392468424695297,23.000821395454572,0.2,0.0,0.0,0.0,257,0.16135909564312437,41.46928758028296,-0.09202134606627033,Nathan Aké → Jurrien Timber,True
Ali Abdi,Yassine Meriah,Tunisia,2,-0.4211119453861782,-0.8422238907723564,-2.5,2.1097810061011324,1.6237453636364063,0.0,0.0,0.0,0.0,46,-0.3289389690597821,-15.131192576749976,-0.0921729763263961,Ali Abdi → Yassine Meriah,False
Richie Laryea,Kamal Miller,Canada,3,0.05437184495144864,0.1631155348543459,-1.6666666666666667,2.7925615209686843,10.446101909090805,0.0,0.0,0.0,0.0,24,0.1465739022683671,3.517773654440811,-0.09220205731691847,Richie Laryea → Kamal Miller,False
Antoine Griezmann,Theo Hernandez,France,14,-0.19619372962612766,-2.7467122147657874,-3.142857142857143,2.798377362308902,15.42191501948049,0.14285714285714285,0.0,0.21428571428571427,0.0,180,-0.10382699068968415,-18.688858324143148,-0.09236673893644351,Antoine Griezmann → Theo Hernandez,True
Jan Vertonghen,Timothy Castagne,Belgium,50,0.0359227212607588,1.79613606303794,0.26,1.8517505085955275,20.39904499454547,0.0,0.0,0.0,0.0,225,0.12833613223241036,28.87562975229233,-0.09241341097165157,Jan Vertonghen → Timothy Castagne,True
Exequiel Palacios,Cristian Romero,Argentina,1,-0.582718095067059,-0.582718095067059,-5.0,4.356867619315603,0.0,0.0,0.0,0.0,0.0,20,-0.4902307072237658,-9.804614144475316,-0.09248738784329313,Exequiel Palacios → Cristian Romero,False
Krystian Bielik,Nicola Zalewski,Poland,3,-0.3259607106248466,-0.9778821318745399,0.0,1.97155016380201,0.0,0.0,0.0,0.0,0.0,78,-0.23346557470764223,-18.210314827196093,-0.09249513591720437,Krystian Bielik → Nicola Zalewski,False
Jason Cummings,Aziz Behich,Australia,1,-0.0746883539250802,-0.0746883539250802,0.0,3.942851580018552,0.0,0.0,0.0,0.0,0.0,2,0.0180309709970886,0.0360619419941772,-0.0927193249221688,Jason Cummings → Aziz Behich,False
German Pezzella,Nicolás Otamendi,Argentina,7,-0.6037000711896464,-4.225900498327525,-0.42857142857142855,0.887564475776365,0.0,0.0,0.0,0.0,0.0,20,-0.5109207332664829,-10.218414665329659,-0.09277933792316351,German Pezzella → Nicolás Otamendi,False
